record_id,application_start_date,product_type,application_complete_date,policy_number,purchase_status,application_approval_decision_date,application_approval_decision,policy_purchase_date,user_age,user_gender,user_income,premium_class,policy_length_years,policy_coverage_amount,policy_monthly_premiums,lead_source
13690829463,2023-06-13 11:17,Term Life,2023-06-13,1558750,Customer declined,,Application cancelled,,43,M,113000,Non-Tobacco User,20,750000,87.85,Direct
13690708339,2023-06-13 11:12,Term Life,,,,,,,53,M,,,,,168.32,Google Paid
13690915742,2023-06-13 11:10,Term Life,,,,,,,45,F,,,,,23.94,Google Paid
13690577183,2023-06-13 10:53,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13690697100,2023-06-13 10:50,Term Life,2023-06-13,1558746,Application declined,2023-06-20,Declined,,35,M,58000,Non-Tobacco User,10,100000,8.83,Google Paid
13690604157,2023-06-13 10:31,Term Life,2023-06-13,1558742,Application declined,2023-07-05,Declined,,35,M,185000,Non-Tobacco User,30,300000,37.36,Google Paid
13690560286,2023-06-13 10:30,Term Life,,,,,,,40,M,80000,,,,150.98,SEO
13690402954,2023-06-13 10:25,Term Life,,,,,,,54,F,,,,,52.62,Google Paid
13690530841,2023-06-13 10:24,Term Life,,,,,,,55,M,60000,,,,79.77,Google Paid
13690390044,2023-06-13 10:13,Term Life,,,,,,,64,M,,,,,268.18,SEO
13688784485,2023-06-13 10:09,Term Life,,,,,,,49,F,,,,,37.41,Affiliate
13688898052,2023-06-13 10:08,Term Life,2023-06-13,1558737,Customer declined,,Application cancelled,,53,F,18000,Non-Tobacco User,15,250000,56.73,Facebook Paid
13688782855,2023-06-13 9:58,Term Life,,,,,,,37,M,,,,,49.29,Direct
13690102796,2023-06-13 9:52,Term Life,2023-06-13,1558744,Customer declined,,Application cancelled,,39,F,100000,Non-Tobacco User,30,300000,39.9,Google Paid
13689908565,2023-06-13 9:13,Term Life,2023-06-13,1558735,Customer declined,2023-06-13,Approved,,48,F,50,Non-Tobacco User,15,250000,33.97,Affiliate
13689830310,2023-06-13 9:05,Term Life,,,,,,,38,M,,,,,143.09,Google Paid
13689609258,2023-06-13 8:59,Term Life,2023-06-13,1558736,Customer declined,2023-06-13,Approved,,51,M,75,Non-Tobacco User,15,250000,64.55,Affiliate
13687099947,2023-06-13 6:01,Term Life,,,,,,,39,F,,,,,33.61,Facebook Paid
13687931928,2023-06-13 5:58,Term Life,,,,,,,39,F,,,,,31.58,Google Paid
13686618198,2023-06-13 4:27,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13686212380,2023-06-13 2:59,Term Life,,,,,,,53,F,,,,,56.73,Direct
13686345609,2023-06-13 2:45,Term Life,,,,,,,24,F,23000,,,,58.57,Google Paid
13685987446,2023-06-13 2:26,Critical Illness,,,,,,,41,F,,,,,35.89,Affiliate
13685973083,2023-06-13 2:20,Term Life,,,,,,,38,M,,,,,81.46,Facebook Paid
13685653352,2023-06-13 1:43,Term Life,,,,,,,45,M,,,,,79.67,Facebook Paid
13685564725,2023-06-13 0:51,Term Life,,,,,,,66,M,,,,,102.12,Facebook Paid
13684459311,2023-06-13 0:30,Term Life,,,,,,,29,F,,,,,94.72,Direct
13685424953,2023-06-12 23:39,Term Life,,,,,,,42,M,,,,,54.95,Facebook Paid
13685316870,2023-06-12 23:06,Term Life,2023-06-13,1558734,Customer declined,,Application cancelled,,27,F,30000,Non-Tobacco User,20,800000,30.33,Organic Social
13683978039,2023-06-12 21:55,Term Life,2023-06-13,1558732,Pending,2023-07-05,Approved,,64,M,150000,Non-Tobacco User,10,400000,256.29,Google Paid
13683825034,2023-06-12 21:32,Term Life,,,,,,,27,F,,,,,19.6,Facebook Paid
13683739750,2023-06-12 21:25,Term Life,,,,,,,23,M,,,,,10.95,Affiliate
13683879780,2023-06-12 21:07,Term Life,,,,,,,37,F,20000,,,,32.47,Google Paid
13683718314,2023-06-12 20:32,Term Life,,,,,,,21,M,,,,,40.5,Facebook Paid
13683681364,2023-06-12 20:04,Term Life,2023-06-13,1558730,Pending,,In Progress,,39,M,40000,Tobacco User,20,1000000,214.69,Affiliate
13683405606,2023-06-12 19:33,Term Life,2023-06-12,1558726,Pending,2023-06-12,Approved,,29,F,,Non-Tobacco User,20,1000000,36.73,Facebook Paid
13683228953,2023-06-12 19:22,Term Life,2023-06-12,1558728,Pending,2023-06-12,Approved,,30,M,,Non-Tobacco User,20,1000000,53.61,Facebook Paid
13683169413,2023-06-12 18:21,Term Life,,,,,,,64,M,,,,,1003.39,Google Paid
13683049638,2023-06-12 18:05,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13682741919,2023-06-12 17:17,Term Life,,,,,,,31,M,150000,,,,46.34,Google Paid
13682744114,2023-06-12 16:48,Term Life,,,,,,,45,F,,,,,57.97,Facebook Paid
13681363510,2023-06-12 16:13,Term Life,,,,,,,37,M,,,,,45.32,SEO
13681548340,2023-06-12 16:13,Term Life,,,,,,,66,F,40000,,,,180.01,Facebook Paid
13681492004,2023-06-12 16:09,Term Life,2023-06-12,1558722,Application declined,2023-07-25,Declined,,61,M,100000,Non-Tobacco User,15,500000,341.81,Affiliate
13681491831,2023-06-12 16:08,Term Life,,,,,,,36,M,120000,,,,93.73,Direct
13681445242,2023-06-12 16:05,Term Life,2023-06-12,1558720,Purchased,2023-07-10,Approved,2023-07-12,33,M,60000,Non-Tobacco User,30,500000,97.83,Facebook Paid
13681439042,2023-06-12 16:02,Term Life,2023-06-12,1558716,Purchased,2023-06-12,Approved,2023-06-13,35,F,86000,Non-Tobacco User,20,600000,27.38,SEO
13681465714,2023-06-12 16:02,Term Life,,,,,,,33,F,50000,,,,54.88,Direct
13681437288,2023-06-12 15:54,Term Life,2023-06-12,1558718,Application declined,2023-06-23,Declined,,32,M,88000,Non-Tobacco User,20,600000,35.92,SEO
13680438942,2023-06-12 15:01,Term Life,2023-06-12,1558714,Application declined,2023-06-13,Declined,,60,M,100000,Non-Tobacco User,15,225000,156.59,Affiliate
13680449675,2023-06-12 14:55,Term Life,,,,,,,42,M,,,,,46.06,Direct
13680275335,2023-06-12 14:13,Term Life,,,,,,,50,F,,,,,64.74,Affiliate
13680298498,2023-06-12 14:09,Term Life,2023-06-12,1558710,Pending,2023-06-12,Approved,,35,F,155000,Non-Tobacco User,30,1500000,112.74,Direct
13680273780,2023-06-12 14:04,Term Life,,,,,,,50,F,,,,,64.74,Affiliate
13679057777,2023-06-12 13:53,Term Life,2023-06-12,1558712,Pending,2023-06-14,Approved,,35,M,205000,Non-Tobacco User,30,1500000,156.63,Direct
13679896963,2023-06-12 13:51,Term Life,,,,,,,73,M,,,,,421.8,Facebook Paid
13679128476,2023-06-12 13:41,Term Life,2023-06-12,1558708,Customer declined,2023-06-12,Approved,,34,M,200000,Non-Tobacco User,20,1000000,55.52,Google Paid
13679750767,2023-06-12 13:14,Term Life,2023-06-12,1558704,Pending,2023-06-21,Approved,,31,F,0,Tobacco User,25,400000,45.15,Google Paid
13679776888,2023-06-12 13:10,Term Life,,,,,,,26,M,,,,,108.35,Direct
13679594510,2023-06-12 12:53,Term Life,2023-06-12,1558705,Application declined,2023-06-22,Declined,,33,M,120000,Tobacco User,25,400000,70.83,Google Paid
13678177032,2023-06-12 11:16,Term Life,,,,,,,25,F,,,,,9.54,Direct
13678155319,2023-06-12 10:53,Term Life,2023-06-12,1558702,Customer declined,2023-06-15,Approved,,25,F,60000,Non-Tobacco User,30,700000,34.41,Affiliate
13677746740,2023-06-12 10:50,Term Life,,,,,,,24,F,,,,,32.27,Bing
13678041114,2023-06-12 10:46,Term Life,,,,,,,35,M,270000,,,,36.71,Direct
13677604688,2023-06-12 10:18,Term Life,,,,,,,26,F,,,,,27.24,Direct
13677437785,2023-06-12 9:51,Term Life,,,,,,,55,F,,,,,92.44,SEO
13677108327,2023-06-12 9:44,Term Life,,,,,,,31,M,,,,,46.34,Direct
13677129263,2023-06-12 9:41,Term Life,2023-06-13,1558740,Purchased,2023-06-13,Approved,2023-06-23,34,M,80000,Non-Tobacco User,30,500000,53.57,SEO
13676829045,2023-06-12 8:48,Critical Illness,2023-06-12,1558701,Pending,,In Progress,,37,F,16000,Non-Tobacco User,10,10000,10.21,Affiliate
13675908168,2023-06-12 7:28,Term Life,2023-06-12,1558699,Application declined,2023-06-12,Declined,,65,M,72000,Non-Tobacco User,15,300000,299.84,Direct
13675809180,2023-06-12 7:15,Term Life,,,,,,,28,M,14000,,,,14.39,Affiliate
13675742836,2023-06-12 6:39,Term Life,,,,,,,58,M,,,,,105.28,Facebook Paid
13675301468,2023-06-12 5:25,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13673549861,2023-06-12 3:23,Term Life,,,,,,,60,M,,,,,72.1,SEO
13673083175,2023-06-12 2:12,Term Life,2023-06-12,1558698,Customer declined,,Application cancelled,,32,F,40000,Non-Tobacco User,30,500000,36.88,Friend or Family
13673427106,2023-06-12 1:41,Critical Illness,2023-06-12,1558696,Pending,2023-06-12,Approved,,35,F,43200,Non-Tobacco User,10,150000,48.69,Direct
13672911368,2023-06-12 1:18,Critical Illness,2023-06-12,1558695,Pending,2023-06-12,Approved,,33,M,48000,Tobacco User,10,150000,96.79,Direct
13672552761,2023-06-12 0:48,Term Life,2023-06-12,1558692,Pending,2023-06-12,Approved,,26,M,55000,Non-Tobacco User,10,150000,10.99,Facebook Paid
13672571199,2023-06-12 0:41,Term Life,2023-06-12,1558694,Customer declined,,Application cancelled,,32,M,55000,Non-Tobacco User,10,150000,10.99,Facebook Paid
13672631710,2023-06-12 0:33,Term Life,,,,,,,50,F,,,,,64.74,Facebook Paid
13672053939,2023-06-11 23:15,Term Life,2023-06-12,1558688,Purchased,2023-06-11,Approved,2023-06-12,23,F,0,Non-Tobacco User,30,500000,25.52,Google Paid
13671427608,2023-06-11 23:10,Term Life,2023-06-12,1558690,Purchased,2023-06-11,Approved,2023-06-12,20,M,40000,Non-Tobacco User,30,500000,33.75,Google Paid
13672011089,2023-06-11 22:56,Term Life,,,,,,,36,F,,,,,128.5,Google Paid
13671966017,2023-06-11 22:26,Term Life,,,,,,,36,M,,,,,9.4,Direct
13671873312,2023-06-11 22:12,Term Life,2023-06-12,1558682,Customer declined,,Application cancelled,,67,F,46000,Non-Tobacco User,15,100000,103.17,SEO
13671714146,2023-06-11 21:08,Term Life,,,,,,,61,M,45000,,,,341.81,Facebook Paid
13670862408,2023-06-11 20:38,Term Life,2023-06-11,1558678,Pending,2023-06-11,Approved,,37,M,120000,Non-Tobacco User,30,1000000,130.7,Google Paid
13671223974,2023-06-11 20:37,Term Life,2023-06-12,1558680,Customer declined,2023-06-14,Approved,,32,F,50000,Non-Tobacco User,30,500000,36.88,Google Paid
13671631878,2023-06-11 20:04,Term Life,2023-06-12,1558674,Pending,,In Progress,,30,F,0,Non-Tobacco User,30,500000,32.75,Facebook Paid
13670857078,2023-06-11 19:25,Term Life,2023-06-12,1558676,Customer declined,,Application cancelled,,33,M,150000,Non-Tobacco User,30,500000,51.16,Facebook Paid
13670892202,2023-06-11 18:40,Critical Illness,2023-06-11,1558672,Application declined,2023-06-14,Declined,,59,F,68000,Non-Tobacco User,20,50000,150.6,Affiliate
13670792755,2023-06-11 17:38,Term Life,2023-06-11,1558669,Pending,,In Progress,,35,M,52000,Non-Tobacco User,25,500000,43.65,Facebook Paid
13669899653,2023-06-11 17:22,Term Life,2023-06-11,1558671,Pending,,In Progress,,36,F,48000,Non-Tobacco User,25,500000,36.14,Facebook Paid
13669966389,2023-06-11 16:18,Term Life,,,,,,,31,M,,,,,8.83,Direct
13669457158,2023-06-11 15:27,Term Life,2023-06-11,1558667,Customer declined,,Application cancelled,,25,F,40000,Non-Tobacco User,20,275000,13.88,Affiliate
13668836620,2023-06-11 15:02,Critical Illness,,,,,,,29,M,,,,,26.44,SEO
13668154640,2023-06-11 15:01,Term Life,2023-06-11,1558663,Pending,2023-06-11,Approved,,49,M,65000,Non-Tobacco User,10,500000,58.86,Facebook Paid
13668764323,2023-06-11 15:00,Term Life,2023-06-11,1558659,Pending,,In Progress,,38,F,130000,Non-Tobacco User,25,500000,42.62,Online Community
13667748281,2023-06-11 14:46,Term Life,2023-06-11,1558665,Pending,2023-06-11,Approved,,48,F,75000,Non-Tobacco User,10,500000,37.7,Facebook Paid
13667653799,2023-06-11 14:43,Term Life,2023-06-11,1558661,Pending,2023-06-11,Approved,,33,M,180000,Non-Tobacco User,25,500000,41.7,Online Community
13667030821,2023-06-11 14:19,Term Life,2023-06-11,1558657,Pending,,In Progress,,60,F,2000,Non-Tobacco User,10,100000,34.18,Google Paid
13667036080,2023-06-11 13:49,Term Life,,,,,,,59,F,,,,,34.18,Facebook Paid
13666246781,2023-06-11 13:38,Term Life,,,,,,,51,M,128000,,,,72.89,Affiliate
13666089749,2023-06-11 12:41,Term Life,2023-06-11,1558652,Pending,2023-06-11,Approved,,42,M,70000,Non-Tobacco User,25,500000,82.29,Google Paid
13665770373,2023-06-11 12:33,Term Life,2023-06-11,1558651,Application declined,2023-07-06,Declined,,36,M,55000,Non-Tobacco User,30,500000,62.35,Facebook Paid
13665718291,2023-06-11 12:31,Term Life,2023-06-11,1558647,Purchased,2023-06-11,Approved,2023-06-27,39,M,140000,Non-Tobacco User,20,700000,57.09,Facebook Paid
13665690377,2023-06-11 12:31,Term Life,2023-06-11,1558654,Customer declined,,Application cancelled,,38,F,95000,Non-Tobacco User,25,500000,42.62,Google Paid
13665658148,2023-06-11 12:12,Term Life,2023-06-11,1558649,Purchased,2023-06-22,Approved,2023-06-26,39,F,116000,Non-Tobacco User,20,700000,42.44,Facebook Paid
13665474639,2023-06-11 12:01,Critical Illness,,,,,,,54,F,,,,,40.81,Affiliate
13664498104,2023-06-11 11:56,Term Life,,,,,,,46,F,,,,,12.07,Facebook Paid
13665416061,2023-06-11 11:52,Term Life,2023-06-11,1558645,Purchased,2023-06-11,Approved,2023-06-12,33,F,86000,Non-Tobacco User,20,1000000,39.66,Mortgage
13665360734,2023-06-11 11:41,Term Life,,,,,,,46,F,,,,,38.33,Facebook Paid
13665284864,2023-06-11 11:11,Critical Illness,,,,,,,44,F,,,,,47.89,Direct
13665383810,2023-06-11 11:09,Term Life,,,,,,,57,M,,,,,250.55,SEO
13665309229,2023-06-11 10:56,Term Life,,,,,,,72,M,,,,,205.72,Google Paid
13664345722,2023-06-11 10:16,Term Life,2023-06-11,1558642,Pending,2023-06-14,Approved,,57,F,35000,Tobacco User,15,100000,131.22,Affiliate
13665021004,2023-06-11 9:46,Term Life,,,,,,,25,F,42000,,,,10.82,Facebook Paid
13664896668,2023-06-11 9:22,Term Life,,,,,,,35,M,,,,,62.35,Facebook Paid
13664123240,2023-06-11 8:11,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13663977009,2023-06-11 7:28,Term Life,,,,,,,67,M,51000,,,,168.63,Facebook Paid
13663960201,2023-06-11 7:12,Term Life,,,,,,,34,F,,,,,20.16,Organic Social
13663815171,2023-06-11 6:12,Term Life,,,,,,,49,F,,,,,42.73,Facebook Paid
13662955092,2023-06-11 4:48,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13663434161,2023-06-11 4:31,Term Life,2023-06-11,1558641,Application declined,2023-06-11,Declined,,40,M,150000,Non-Tobacco User,15,1000000,68.05,Google Paid
13663374214,2023-06-11 3:37,Term Life,2023-06-11,1558639,Customer declined,,Application cancelled,,46,F,30000,Non-Tobacco User,25,350000,66.88,Google Paid
13662810040,2023-06-11 3:05,Term Life,,,,,,,34,F,,,,,26.43,SEO
13662458428,2023-06-11 1:52,Term Life,2023-06-11,1558635,Purchased,2023-06-29,Approved,2023-07-02,39,M,42000,Non-Tobacco User,10,250000,16,Facebook Paid
13662427723,2023-06-11 1:36,Term Life,2023-06-11,1558637,Purchased,2023-06-22,Approved,2023-07-02,33,F,35000,Non-Tobacco User,10,250000,9.97,Facebook Paid
13662051701,2023-06-11 1:02,Term Life,,,,,,,42,M,,,,,50.13,Facebook Paid
13661963346,2023-06-11 1:00,Term Life,,,,,,,20,F,,,,,17.37,Facebook Paid
13662253606,2023-06-11 0:57,Term Life,,,,,,,51,M,,,,,300.38,Google Paid
13661987483,2023-06-11 0:39,Term Life,,,,,,,45,M,,,,,90.54,Direct
13662279723,2023-06-11 0:14,Term Life,2023-06-11,1558633,Customer declined,,Application cancelled,,59,F,20000,Non-Tobacco User,15,200000,73.65,Google Paid
13661985401,2023-06-11 0:11,Term Life,2023-06-11,1558629,Application declined,2023-06-11,Declined,,43,M,100000,Non-Tobacco User,20,600000,71.18,Podcast
13661859436,2023-06-10 23:31,Term Life,2023-06-11,1558631,Purchased,2023-06-27,Approved,2023-06-27,37,F,107000,Non-Tobacco User,20,600000,32.2,Podcast
13661824953,2023-06-10 23:13,Term Life,,,,,,,35,M,,,,,118.31,Facebook Paid
13661446005,2023-06-10 21:35,Term Life,2023-06-11,1558627,Purchased,2023-06-10,Approved,2023-06-12,24,M,100000,Non-Tobacco User,30,600000,43.19,Google Paid
13661248613,2023-06-10 21:00,Term Life,2023-06-11,1558625,Purchased,2023-06-14,Approved,2023-06-19,37,M,100000,Non-Tobacco User,25,1000000,98.17,Affiliate
13660993642,2023-06-10 20:32,Term Life,,,,,,,39,F,,,,,45.86,Facebook Paid
13660169834,2023-06-10 19:55,Term Life,,,,,,,34,M,,,,,36.71,Google Paid
13660764472,2023-06-10 19:10,Term Life,,,,,,,37,F,,,,,52.18,Google Paid
13660164509,2023-06-10 19:05,Term Life,,,,,,,25,F,,,,,47.75,Facebook Paid
13660114823,2023-06-10 18:46,Term Life,,,,,,,33,M,,,,,53.57,Facebook Paid
13660074146,2023-06-10 18:42,Term Life,2023-06-10,1558621,Purchased,2023-06-10,Approved,2023-06-20,27,F,20000,Non-Tobacco User,30,400000,24.75,Facebook Paid
13660027561,2023-06-10 18:34,Term Life,,,,,,,33,F,42000,,,,57.95,Affiliate
13659282257,2023-06-10 18:27,Term Life,2023-06-10,1558623,Purchased,2023-06-14,Approved,2023-06-16,33,M,65000,Non-Tobacco User,30,400000,44.6,Facebook Paid
13659212338,2023-06-10 18:16,Term Life,,,,,,,36,M,65000,,,,99.61,Affiliate
13660069806,2023-06-10 18:16,Term Life,,,,,,,29,M,,,,,80.96,Facebook Paid
13659932502,2023-06-10 17:57,Term Life,2023-06-10,1558617,Pending,,In Progress,,35,M,0,Non-Tobacco User,10,500000,20.56,Affiliate
13659885716,2023-06-10 17:54,Term Life,,,,,,,37,M,,,,,85.15,Facebook Paid
13659989624,2023-06-10 17:52,Term Life,,,,,,,35,F,30000,,,,29.61,Affiliate
13659824687,2023-06-10 17:40,Term Life,2023-06-10,1558619,Pending,2023-06-20,Approved,,33,F,98000,Non-Tobacco User,10,500000,15.31,Affiliate
13659096577,2023-06-10 17:33,Term Life,,,,,,,61,F,,,,,61.15,SEO
13659682327,2023-06-10 17:07,Term Life,,,,,,,61,M,,,,,51.52,SEO
13659494233,2023-06-10 16:23,Term Life,,,,,,,41,M,100000,,,,54.95,SEO
13659493669,2023-06-10 16:20,Term Life,,,,,,,19,M,,,,,34.27,Google Paid
13659438669,2023-06-10 16:04,Term Life,2023-06-10,1558611,Purchased,2023-06-10,Approved,2023-06-13,27,F,65000,Non-Tobacco User,10,1000000,23.67,Facebook Paid
13658818437,2023-06-10 16:03,Term Life,2023-06-10,1558613,Purchased,2023-06-10,Approved,2023-06-13,29,M,110000,Non-Tobacco User,10,1000000,36.33,Facebook Paid
13658822233,2023-06-10 16:03,Term Life,2023-06-10,1558615,Application declined,2023-06-12,Declined,,46,M,90000,Non-Tobacco User,15,250000,37.85,Google Paid
13659481515,2023-06-10 15:59,Term Life,2023-06-10,1558607,Application declined,2023-06-19,Declined,,42,F,60000,Non-Tobacco User,25,600000,71.65,Facebook Paid
13658837139,2023-06-10 15:58,Term Life,2023-06-10,1558609,Pending,2023-06-19,Approved,,42,F,58000,Non-Tobacco User,25,600000,71.65,Facebook Paid
13658517833,2023-06-10 14:32,Term Life,2023-06-10,1558602,Pending,2023-06-10,Approved,,34,F,70000,Non-Tobacco User,20,900000,38.05,Facebook Paid
13658515348,2023-06-10 14:12,Term Life,2023-06-10,1558603,Pending,,In Progress,,37,M,115000,Non-Tobacco User,20,900000,62.57,Facebook Paid
13658093122,2023-06-10 13:56,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13658437997,2023-06-10 13:50,Term Life,2023-06-10,1558604,Customer declined,,Application cancelled,,30,F,16584,Tobacco User,30,175000,27.98,Affiliate
13657932956,2023-06-10 13:01,Term Life,,,,,,,28,F,,,,,32.71,Facebook Paid
13657845000,2023-06-10 12:27,Term Life,,,,,,,30,M,,,,,80.96,SEO
13657774339,2023-06-10 12:11,Term Life,,,,,,,28,M,,,,,76.14,Google Paid
13657756424,2023-06-10 11:55,Term Life,2023-06-10,1558599,Customer declined,2023-06-10,Approved,,56,F,100000,Non-Tobacco User,15,300000,127.1,Facebook Paid
13657601687,2023-06-10 11:27,Term Life,2023-06-10,1558597,Purchased,2023-06-26,Approved,2023-07-07,57,M,90000,Non-Tobacco User,15,250000,163.88,Affiliate
13657498164,2023-06-10 10:48,Term Life,,,,,,,47,F,,,,,308.03,Facebook Paid
13657361922,2023-06-10 10:39,Critical Illness,2023-06-10,1558595,Purchased,2023-06-10,Approved,2023-06-12,32,F,75000,Non-Tobacco User,30,250000,109.72,Friend or Family
13657198495,2023-06-10 10:16,Critical Illness,,,,,,,38,M,40000,,,,26.78,Affiliate
13657319750,2023-06-10 10:12,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13657274547,2023-06-10 10:04,Term Life,,,,,,,32,F,,,,,36.88,SEO
13657318822,2023-06-10 10:02,Critical Illness,,,,,,,41,F,55000,,,,31.64,Affiliate
13656971118,2023-06-10 9:21,Term Life,,,,,,,30,M,,,,,43.93,Direct
13656990853,2023-06-10 9:03,Term Life,2023-06-10,1558594,Pending,2023-06-10,Approved,,57,F,63000,Non-Tobacco User,25,100000,55.97,Facebook Paid
13656964681,2023-06-10 8:52,Term Life,2023-06-10,1558590,Pending,2023-07-31,Approved,,43,M,120000,Non-Tobacco User,30,450000,174.99,Facebook Paid
13656864896,2023-06-10 8:31,Term Life,2023-06-10,1558592,Pending,2023-06-10,Approved,,43,F,50000,Non-Tobacco User,30,450000,84.5,Facebook Paid
13655907460,2023-06-10 6:45,Term Life,,,,,,,57,M,,,,,152.64,Facebook Paid
13655653557,2023-06-10 5:40,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13653900583,2023-06-10 2:17,Term Life,2023-06-10,1558584,Pending,2023-06-22,Approved,,50,M,60000,Non-Tobacco User,15,500000,98.58,SEO
13654511674,2023-06-10 1:56,Term Life,2023-06-10,1558586,Pending,2023-06-10,Approved,,39,F,65363,Non-Tobacco User,15,500000,25.23,SEO
13654294448,2023-06-10 1:42,Term Life,2023-06-10,1558580,Pending,2023-06-10,Approved,,33,F,63200,Non-Tobacco User,25,500000,31.17,SEO
13654263061,2023-06-10 1:33,Term Life,,,,,,,29,M,,,,,25.52,SEO
13654382459,2023-06-10 1:27,Term Life,2023-06-10,1558582,Pending,2023-06-10,Approved,,34,M,67000,Non-Tobacco User,25,500000,42.67,SEO
13653460765,2023-06-10 0:56,Term Life,,,,,,,34,M,,,,,48.32,Facebook Paid
13654244428,2023-06-10 0:32,Term Life,,,,,,,43,F,,,,,82.3,Facebook Paid
13653122831,2023-06-09 23:01,Term Life,2023-06-10,1558576,Customer declined,2023-06-09,Approved,,35,M,90000,Non-Tobacco User,20,350000,24.47,Facebook Paid
13653101194,2023-06-09 22:54,Term Life,,,,,,,59,F,,,,,97.18,SEO
